"src_latitude","src_longitude","n"
"53.2423","-1.1447","10"
"29.4167","76.6667","1877"
"34.3547","-119.0713","1"
"38.4244","-0.8513","7"
"33.9516","130.923","2"
"50.7167","5.6167","9"
"39.4696","3.1483","2"
"51.0033","6.8847","2"
"47.3936","8.0823","1"
"51.5485","7.6849","11"
"35.9022","139.6012","2"
"51.0686","17.015","12"
"43.2973","2.6795","6446"
"41.4471","2.2448","16"
"41.6649","-91.5151","9"
"50.4","3.7333","2"
"52.8339","21.8607","4"
"50.9874","17.2253","6"
"49.1923","5.9091","1"
"26.0623","106.831","10"
"35.7163","139.9627","1"
"43.2704","-3.1595","13"
"51.5161","7.4683","27"
"19.4","-70.7667","28"
"-26.6165","-50.2885","12"
"-23.55","-53.4167","6"
"48.1559","-1.7146","10"
"53.0135","17.9912","113"
"57.7667","26.0","114"
"36.7739","-4.0395","1"
"35.748","139.7813","213"
"39.4821","8.9054","13"
"43.5766","-73.6714","6"
"41.417","1.9197","4"
"51.7614","19.4623","2"
"50.0668","19.9565","7"
"45.6503","8.882","2"
"51.9529","5.903","2"
"33.9099","-118.2357","2"
"41.5096","-71.7339","1"
"48.3532","10.7821","1"
"41.6674","-86.3153","5"
"42.902","143.3559","2"
"33.7001","-111.8877","19"
"-31.9344","115.7617","2"
"52.3895","16.8932","3"
"48.1805","-1.6383","4"
"34.0036","72.1261","1"
"-23.9017","-52.8357","388"
"52.1301","5.4215","2"
"40.0667","-0.2","2"
"44.7615","-93.3434","1"
"33.7691","-117.8855","1"
"35.7513","139.6777","2"
"53.4357","14.5469","2"
"39.9484","-75.0864","4"
"43.8222","18.2067","5"
"35.9045","-100.3841","1"
"38.5317","-89.9988","6"
"33.479","-112.3947","2"
"50.25","127.7833","64"
"35.8","139.7878","23"
"35.8104","-84.2665","1"
"52.3725","13.0914","115"
"41.4667","-8.35","2"
"41.3734","-81.9158","1"
"37.9485","-91.7603","113"
"34.9496","-86.5935","1"
"34.4239","-117.4075","5"
"54.0763","-0.2302","4"
"43.9167","12.4167","4"
"45.6333","22.0667","2"
"27.8667","68.0167","114"
"-22.5046","-46.3527","4"
"50.0705","19.9183","4"
"36.4167","140.55","3"
"24.9922","121.8158","1"
"33.2346","-97.1131","2"
"50.3917","3.6681","15"
"42.7841","-73.9094","10"
"40.8705","-73.0822","5"
"44.9","8.6167","2"
"39.9579","-75.2681","2"
"48.0881","-123.1198","6"
"-18.9736","-40.5252","1"
"33.8333","35.5833","4"
"59.969","23.4667","2"
"-34.5537","150.3712","2"
"51.1651","5.8408","1"
"47.0705","7.2217","1"
"41.0835","-81.5674","2"
"-1.1667","36.8333","114"
"36.3667","139.8333","1"
"43.55","16.35","1"
"50.3287","8.9167","1"
"42.1919","-121.7241","2"
"43.2882","145.5834","2"
"45.2443","11.1842","1"
"-21.9745","-46.7939","4"
"40.0096","-7.4087","2"
"35.3491","139.5406","1"
"34.9667","136.1667","1"
"-35.55","-71.4833","1"
"50.794","15.8349","1"
"52.7157","22.4067","1"
"13.7663","100.6503","2213472"
"25.5956","-108.4637","245383"
"33.5922","-7.6184","10098584"
"16.8667","81.9333","569223"
"29.9737","32.5263","1484262"
"-12.8665","-38.4858","6009459"
"21.1396","105.8493","156138"
"45.4546","-73.5985","2559"
"15.8667","74.5","558074"
"13.7768","100.579","315794"
"45.1058","38.9333","190900"
"34.0549","-118.2578","1280209"
"49.5534","25.5892","1324545"
"13.6861","101.1944","409101"
"53.1672","48.7006","13823"
"21.0333","105.8167","194021"
"-21.1148","-42.9729","343902"
"-26.9981","-48.6187","1159913"
"-21.5167","-64.75","80070"
"10.3406","-68.7372","733266"
"52.5719","34.5767","49"
"30.3267","76.4003","164761"
"38.5127","68.2316","13590"
"31.4811","74.3164","324108"
"15.3","-61.4","6385"
"44.95","26.0167","417043"
"-2.2333","-80.9","27100"
"47.0","20.6333","376811"
"-25.7623","-51.6528","1697"
"60.393","5.3242","3057"
"41.8868","-87.6386","642224"
"40.7123","-73.7985","458"
"60.1547","59.9564","537086"
"36.0072","127.6614","60291"
"52.2122","-0.5062","1742"
"17.6833","75.9167","145191"
"-31.2103","-52.0922","3622"
"18.3833","105.7667","233177"
"34.9167","136.9833","19135"
"-31.6333","-60.7","11755"
"20.2333","105.9","3676"
"-29.9078","-71.2542","75702"
"14.5329","121.0166","280644"
"14.0167","109.05","430676"
"-22.9775","-46.9749","228442"
"43.8319","11.1992","2833"
"-22.4761","-47.5207","1600"
"44.1331","18.1229","222109"
"53.7667","10.6667","163"
"-20.8864","55.4511","55085"
"30.4225","120.2972","5617"
"44.5131","25.6966","213"
"2.227","102.2396","207376"
"45.0722","11.899","213337"
"33.4948","-117.0954","2746"
"42.0364","-88.324","3260"
"-8.2767","-36.4253","7514"
"54.4667","53.4667","1556"
"23.7244","92.7175","34258"
"-23.4833","-46.35","32097"
"41.6307","15.9188","1845"
"-12.35","-38.9667","9285"
"23.079","-109.6973","3588"
"38.6975","-9.4231","1721"
"51.6","0.1833","4033"
"36.0088","-75.6757","2955"
"43.3725","128.2425","28899"
"47.4531","18.9602","106"
"-39.05","174.1","1314"
"25.3667","-108.3667","6097"
"10.2625","-67.7922","11571"
"-27.9695","153.1994","1410"
"51.3358","1.4155","455"
"35.922","-80.537","9355"
"10.1622","-66.8853","22581"
"-12.8907","-38.6794","3533"
"54.4197","50.5948","43028"
"23.4633","120.5817","58727"
"19.3474","-99.1287","607"
"45.8858","10.8412","13253"
"-22.2794","-48.0874","3451"
"49.7522","11.5419","72"
"42.9833","-7.9833","2873"
"50.9","4.6667","91"
"-31.6667","-64.4333","440"
"23.8667","86.8667","413"
"20.7333","106.1","13153"
"33.6276","-112.0511","1211"
"-21.8791","-47.6592","611"
"49.9667","7.8992","5122"
"42.8354","-78.7573","870"
"47.5167","20.15","5354"
"50.0234","21.9737","1785"
"32.1808","34.8672","41136"
"-37.8","144.9833","9259"
"-10.8886","-45.9121","15477"
"60.1918","24.9498","190"
"54.9","-1.5167","97"
"51.9623","19.7141","528"
"-6.3428","106.7383","246"
"14.9088","102.9959","15214"
"48.2167","16.35","46"
"46.0472","11.7499","25"
"30.5648","31.1578","28659"
"34.1907","135.1712","180"
"35.3144","46.9923","3783"
"55.8198","38.4261","24186"
"49.7802","9.9416","421"
"39.4664","116.0729","3"
"29.7032","-96.5527","592"
"42.9836","132.4047","791"
"46.0967","-64.7087","284"
"31.5727","130.5561","205"
"-16.438","-71.5759","26372"
"33.9978","-83.7124","33691"
"-34.3539","-58.7081","1299"
"51.4631","6.9741","72"
"52.0379","6.828","2454"
"31.6133","65.7101","21425"
"27.917","116.6001","107150"
"-51.5333","-72.3","705"
"35.65","138.6333","99"
"56.2428","12.8622","156"
"43.6898","-79.5582","117"
"41.6582","-87.6795","264"
"40.3886","-75.9328","330378"
"-40.3167","-72.9667","2780"
"-21.0883","-41.6394","22"
"9.1639","-70.5944","17273"
"48.7484","30.2218","30151"
"40.3199","9.3257","1250"
"55.9616","-4.8179","169"
"20.7667","106.2","1554"
"57.9394","55.3372","1519"
"40.5912","-83.1258","1997"
"44.3711","25.9775","175417"
"41.8091","15.161","76"
"52.331","-2.713","1"
"40.5921","-74.6238","30"
"35.6899","139.5896","13"
"37.834","68.7819","2112"
"43.3713","-8.396","464"
"-25.4167","-52.8","191"
"52.1389","5.0382","21"
"36.365","6.6147","22665"
"46.6411","4.3711","27"
"44.9969","-0.6898","37"
"41.2616","-95.8251","294"
"43.3219","-1.9214","82"
"32.2604","-90.0897","38"
"46.8024","7.1513","93"
"-35.1898","138.4759","211"
"44.3112","-71.7768","205"
"51.2","4.55","183"
"37.5121","13.7121","63"
"15.3919","99.8439","34039"
"40.2874","-84.1622","97"
"34.2337","-118.2536","2646"
"35.5151","139.5048","8"
"45.1579","9.3721","22"
"28.3548","-16.3727","37"
"40.8154","14.5753","4"
"-4.1296","-38.8426","18"
"40.9359","14.2598","2301"
"48.3389","16.7222","687"
"17.2748","79.2451","687"
"38.1045","13.5334","30"
"52.3305","5.0663","80"
"-24.9409","-53.9281","1151"
"51.3987","-0.3492","591"
"29.3714","47.973","152"
"34.2003","-118.4045","625"
"39.6236","2.8386","36"
"51.2151","22.5487","350"
"24.3689","56.7439","323"
"35.9802","137.9939","22"
"-27.5833","153.1","52"
"40.8477","-73.8418","101"
"53.4288","14.5315","59"
"-20.3397","-41.1347","176"
"44.985","20.1608","3285"
"43.3259","-3.0097","1846"
"45.5487","11.8281","11"
"53.7397","20.4909","8"
"25.6604","-100.4065","115"
"24.9054","67.1946","2631"
"-34.0184","151.1056","72"
"9.4589","-69.6339","12965"
"20.3972","-90.0408","64252"
"6.2167","101.15","375"
"-33.2792","115.715","120"
"31.1706","-8.8528","297"
"15.066","120.6442","4594"
"46.0411","15.9964","4487"
"45.4553","-93.5879","87"
"53.4567","-1.3738","463"
"37.6216","-0.7787","22"
"18.8109","-97.2754","435"
"-22.8835","-48.4415","72"
"33.5879","130.515","10"
"49.1249","18.326","12"
"47.3295","142.7929","10"
"56.45","36.5667","4389"
"55.8667","72.2","9"
"60.1634","24.919","29"
"48.2035","-116.5455","4"
"42.0973","2.812","10"
"35.4683","139.4963","682"
"59.4569","29.9946","679"
"40.0881","-74.1195","35"
"53.5509","9.9425","14"
"32.8353","130.7697","51"
"-22.0688","-48.9929","22"
"-37.7077","144.5749","12"
"-10.7161","-37.225","2663"
"-24.1864","-51.4346","26"
"53.2914","-6.6892","31"
"53.5081","-6.4625","21"
"51.95","85.33","228"
"47.3167","21.1167","5"
"45.47","10.4791","17"
"49.5117","19.1114","2"
"52.2544","18.9139","12"
"53.1164","23.1446","293"
"50.9056","18.9389","16"
"35.466","139.4994","1095547"
"50.0126","19.9034","18"
"4.0411","98.292","340"
"-26.8639","-58.3","10"
"40.7368","-74.3271","33"
"44.2872","132.2564","11"
"47.6","17.0333","8"
"53.112","18.0356","10"
"45.3578","9.3236","7"
"50.1342","20.8852","28"
"36.3348","138.9807","9"
"-27.6492","-54.4397","21"
"60.0035","11.302","5"
"49.6405","11.071","136"
"33.2774","73.2962","423"
"14.2732","121.0764","16"
"51.3013","22.8874","150236"
"37.9519","13.4178","32"
"20.1595","-99.2524","18"
"37.8274","-87.5632","12"
"41.9735","-87.8658","12"
"39.6494","8.8997","9"
"27.1333","72.3667","22"
"48.96","1.8547","8"
"52.3781","0.7437","9"
"55.5818","38.9199","13"
"35.9225","140.1853","7"
"49.5667","17.1","6"
"54.6855","25.3039","314"
"51.6706","45.6267","1069"
"56.9311","41.0889","673"
"43.8029","12.442","4"
"53.134","23.182","4"
"-33.8705","-57.3695","3"
"51.1667","5.15","11"
"41.5387","-75.9466","19"
"40.6207","-7.8168","2"
"-38.7","-73.1667","2"
"38.2559","-81.891","7"
"27.5","13.2667","37"
"66.3128","14.1428","20"
"39.4972","-119.7764","5"
"49.089","28.3459","20"
"43.5518","-111.8919","20"
"18.4738","-66.9385","18"
"47.3889","8.331","2"
"50.9584","13.937","11"
"35.661","139.8687","3"
"46.5583","12.5496","6"
"-21.0377","149.1763","3"
"36.3933","140.4358","5"
"7.35","100.3167","51"
"33.586","131.0618","12"
"49.7518","31.46","1"
"35.7329","139.8209","239"
"-16.81","-44.7923","249"
"35.707","139.3727","17127"
"34.6871","135.5786","17"
"50.9167","14.6167","10"
"50.8715","20.6317","3"
"51.1104","17.0258","25"
"44.8436","38.575","12522"
"37.3981","140.3868","1"
"1.8017","-77.1703","235"
"44.9592","41.9294","19"
"46.3877","-72.5357","4"
"41.9125","-77.1393","1"
"53.1735","8.7045","3"
"41.0184","-3.6422","48"
"45.9647","12.9799","191"
"-35.0152","138.7364","12"
"52.0274","39.7132","114"
"52.0126","4.7225","44"
"41.8828","22.5092","1032"
"32.3809","34.8635","20"
"34.8015","135.7865","1"
"41.3617","-82.2538","30"
"36.2804","127.4109","5"
"43.1","26.4167","5"
"52.2177","20.9887","13132"
"50.8189","7.1189","3"
"39.9792","-75.1279","2"
"35.8605","0.0733","1"
"39.7405","-84.1789","1"
"52.648","4.8225","300"
"50.7364","11.7462","2"
"41.3291","-110.2926","3"
"52.0881","-7.6253","10"
"49.2646","-123.1648","14"
"35.8815","139.9878","294"
"10.1167","77.55","92"
"51.7622","19.4392","192"
"20.9627","-101.7837","69"
"51.2829","6.0789","2"
"48.8333","14.6333","8"
"39.9564","-85.9651","1"
"38.2174","140.9201","1"
"47.6584","-117.1568","2"
"52.4199","13.3133","3"
"54.2","73.55","2"
"43.0726","-70.9553","4"
"31.5782","-91.4695","10"
"50.0629","19.8792","4"
"49.2344","-123.1451","2"
"45.4773","11.607","6"
"40.8224","140.7526","1"
"40.3478","-4.0273","27"
"38.4099","15.9597","2"
"44.5667","24.55","1"
"28.7764","76.7667","93"
"-8.2758","-42.3401","114"
"33.5022","-97.2311","1"
"-22.3655","-63.4976","2"
"18.3517","-91.8849","25"
"36.711","139.9986","3"
"20.0269","-100.7486","116"
"-19.7275","-42.4081","4842"
"-12.0333","-77.0167","10"
"63.2016","28.1091","1"
"34.3721","132.3469","1"
"42.8644","13.7193","2"
"-33.7833","-61.2167","2"
"50.7269","1.6186","2"
"47.413","9.1832","3"
"39.3666","-6.2205","1"
"41.0204","14.6144","4"
"42.5586","-83.4773","1"
"42.1813","-123.0241","1"
"-9.1167","-78.55","3"
"52.2833","7.9167","1"
"34.4849","132.4992","1250"
"51.3266","6.9711","2"
"44.5592","-87.8235","2"
"49.9945","19.9186","2"
"47.5227","7.6451","2"
"33.9581","-81.3914","2"
"43.4996","3.7109","3"
"33.5701","131.3783","1"
"19.2676","-99.6192","2"
"35.4082","-78.6627","2"
"47.5161","39.6614","5"
"54.3333","10.2333","16"
"43.8754","12.6612","114"
"-31.9652","141.4512","1"
"-22.0746","-48.7378","2"
"32.7092","35.1053","15"
"47.9333","19.1333","6"
"53.4332","9.9517","7"
"52.5879","-1.8128","2"
"52.2706","9.129","11"
"35.5453","129.1829","4"
"36.0667","140.5333","1"
"-18.65","-173.9833","1"
"50.1112","8.6831","1"
"43.5495","5.0332","2"
"52.0807","7.3049","4"
"50.8213","12.884","2"
"51.0275","0.7208","1"
"44.9851","8.2231","2"
"52.9","50.9667","2"
"44.9669","11.1042","1"
"45.1828","18.1831","1"
"33.247","131.6121","96"
"31.9375","-102.3944","2"
"55.7527","37.6172","74096360"
"36.6353","127.4678","5650008"
"23.7","109.2667","75791"
"5.5502","-0.2174","2084915"
"19.3167","105.8","3002537"
"-23.5747","-46.6409","1206357"
"8.0","38.0","3343204"
"-0.95","-80.7333","33686"
"21.25","106.1167","430016"
"-28.2877","-52.4409","198654"
"37.7797","30.4822","939196"
"23.7931","90.4048","1313513"
"21.35","105.0667","1534329"
"15.527","120.597","76649"
"43.9597","-80.1079","475524"
"3.1189","101.6746","80535"
"27.8833","78.0833","8048"
"33.0","65.0","156796"
"48.5454","19.0523","272360"
"9.3047","-75.3978","190175"
"33.6333","73.0667","366221"
"43.4125","23.225","183738"
"34.3378","108.7026","704237"
"36.8381","-2.4597","7832"
"32.2558","-95.3146","10895"
"53.5737","7.8981","52"
"52.3644","5.2078","136"
"3.0886","101.607","498448"
"56.6789","43.3743","4657"
"50.0077","20.6954","297"
"45.469","10.8537","1300"
"50.1316","8.9208","52"
"40.0574","-75.4017","29836"
"37.0738","14.2404","5146"
"23.0817","77.5333","10887"
"42.7833","12.6","267"
"16.3167","103.3","75374"
"45.8082","9.0832","36557"
"42.9578","-82.2777","94"
"9.9958","106.2094","1987"
"31.7356","116.5169","219768"
"16.2","107.3","34815"
"32.2211","35.2544","208783"
"0.3833","9.45","218675"
"40.081","-82.9383","35118"
"41.5388","-8.6151","5067"
"6.0141","100.3832","378"
"19.7167","83.3833","4655"
"33.8838","-118.1261","1628"
"46.3078","44.2558","75590"
"27.8802","-82.7534","12153"
"-6.8586","107.9164","120693"
"-6.9713","110.0666","9700"
"22.7508","-102.498","4938"
"9.4","-0.8333","1760"
"45.5431","131.8822","46274"
"53.5778","83.7578","1429"
"31.1458","121.6821","753"
"23.0589","-109.6977","29297"
"59.4439","18.0687","1868"
"-19.4191","-43.7455","16979"
"4.5","114.6667","6309"
"10.65","-61.4667","5615"
"35.6427","139.6934","87"
"47.8229","35.1903","18520"
"42.702","0.7956","107"
"36.0819","-5.6662","210"
"40.3272","-3.7635","158611"
"-36.3333","-57.6667","25951"
"4.2678","113.9692","2674"
"55.6101","38.394","39"
"35.4583","139.5257","1"
"52.0713","1.1444","214"
"-17.9771","-46.7009","925"
"51.3","13.1098","1189"
"-19.8614","-44.6059","393"
"36.1769","-86.7339","1812"
"39.7787","28.003","10237"
"8.4115","-75.5851","315"
"42.3333","23.55","5121"
"40.6673","-73.4593","2990"
"38.7883","-121.2366","72"
"10.1231","-68.4956","8854"
"19.1708","-103.7174","1594"
"25.8275","-80.2724","255"
"15.0333","108.7333","47106"
"18.45","-70.7333","73805"
"6.844","80.0024","59823"
"29.3797","103.32","626"
"22.35","103.8667","5221"
"47.475","101.4542","4116"
"51.7766","0.1116","553"
"34.7094","135.4644","678"
"21.2831","-89.6612","296"
"35.3493","139.4767","1460"
"44.14","39.03","8"
"58.4608","56.4122","57316"
"12.0055","79.8089","5151"
"52.1911","20.8847","1115"
"46.1157","13.2917","20"
"63.3167","9.8667","455"
"37.0017","35.3289","181192"
"17.7667","-77.2333","675"
"22.2802","114.1634","2184"
"49.8833","16.8667","146"
"41.3167","25.35","384996"
"47.3983","0.7037","2135"
"48.6667","19.5","333"
"32.8523","120.3095","44899"
"41.8781","15.0182","23"
"37.85","-4.9","4"
"-34.3","-59.1","94"
"33.2615","119.3587","222"
"59.1248","11.3875","40"
"51.1682","6.6847","7"
"44.8815","34.0472","442"
"-26.0011","-52.596","1"
"37.5178","-5.9819","122"
"52.6689","4.7651","63"
"37.9107","139.0235","193"
"-34.6005","-58.5301","228"
"50.7741","6.0847","5795"
"39.9957","32.8668","9754"
"-2.8172","-42.3457","101"
"50.9504","6.9502","2547"
"-33.7323","151.079","8741"
"37.9022","139.0236","5926"
"20.4","78.1333","2040"
"41.0914","-73.9252","1073"
"34.1885","48.377","2204"
"45.755","4.7881","113"
"39.3647","-77.4636","4"
"35.4537","139.3199","93"
"50.8459","5.6741","160"
"-16.7164","-42.3485","311"
"45.402","10.2768","373"
"52.656","41.8846","40"
"35.9263","139.7878","122"
"-20.2216","-44.4659","28"
"23.4078","121.3176","305"
"52.7652","4.7497","20"
"-20.1882","-47.3005","16"
"28.5436","-81.3738","112"
"27.0546","79.922","74"
"40.3634","-79.8664","13"
"-21.7921","-48.5688","86053"
"35.6895","139.6917","60078"
"59.514","15.9926","92"
"36.9023","30.6113","20354"
"45.6467","9.143","1838"
"50.4333","15.1239","2636"
"19.7","-101.1167","1793"
"-32.7167","-55.6","54"
"41.8797","-87.6435","40"
"25.4975","51.4853","1703"
"34.9903","135.8416","798"
"53.1501","16.746","1419"
"51.2437","-2.2738","18"
"40.2695","-3.9195","68"
"50.0311","22.0138","23"
"26.6598","-80.2429","66"
"35.9515","139.9913","40"
"-22.7528","-47.3301","252"
"38.7169","-9.349","30088"
"40.0192","-81.0767","3"
"37.1014","-120.2691","140"
"53.45","125.8","87637"
"18.8979","-99.2492","195"
"35.6027","139.6744","4712"
"43.4","6.0667","103"
"36.6168","-78.6093","18"
"42.7167","24.1333","266"
"34.8483","135.5883","134"
"63.2906","9.0891","9"
"44.7245","17.3243","269460"
"50.5725","7.5525","8228"
"-1.1655","-51.6274","746"
"45.4955","13.6077","214"
"-22.142","-52.7201","227"
"51.4797","-0.2383","77"
"53.5767","7.7784","8"
"37.1191","-3.6077","52"
"45.5442","-73.5468","161"
"10.2667","106.1167","66"
"40.6226","-111.7777","2035"
"-22.9012","-51.3763","132"
"33.8696","130.9026","2678"
"34.8286","-120.4268","12"
"20.7667","105.0833","798"
"34.7456","135.4326","7"
"43.193","13.3747","41"
"-6.8093","-38.0718","6"
"48.2","19.31","68"
"52.2327","21.0002","43"
"-21.5869","-47.2276","30"
"-44.3966","171.2415","6"
"45.15","1.5333","178"
"52.0936","7.594","194"
"50.8333","5.1","9"
"60.5986","15.0774","496"
"38.5677","-109.5271","11"
"40.9122","-74.1452","54"
"-27.7345","-54.2602","151"
"-19.9912","-48.1104","1822"
"43.9511","25.9345","93"
"57.9119","14.0744","313"
"34.4216","-119.7068","34"
"47.9844","37.2791","38401"
"47.0833","9.9","54"
"42.4098","-8.7759","127"
"49.7","16.6333","8"
"57.1333","51.4","33035"
"49.1551","-122.9124","37"
"-23.35","43.6667","11959"
"-32.8667","27.4333","108"
"46.3278","16.94","109"
"-10.8167","-65.3333","6"
"43.9089","-116.4927","46"
"42.5981","19.9506","33"
"51.5711","4.8031","21"
"52.6915","13.1753","20"
"45.4446","-122.5372","1702"
"46.7309","-116.9897","174"
"4.1213","43.8895","16"
"37.1029","-84.5443","55"
"35.8847","14.4844","198"
"42.88","-73.9913","45"
"-5.3048","-44.5051","1382"
"38.0667","116.5666","473"
"44.7631","-85.6206","58"
"18.1697","-93.0184","1"
"48.2333","16.35","617"
"51.4501","7.1984","15"
"-38.3078","146.4137","16"
"49.17","-123.1368","25843"
"49.4371","11.1194","5"
"53.7563","20.4726","10715"
"33.5218","-82.0841","194"
"36.1858","140.3034","47"
"-45.9333","-67.5333","84"
"41.945","-87.7996","1798"
"26.65","77.6","420"
"35.6972","140.0734","13"
"35.5547","139.5212","1"
"49.8667","-111.3667","215"
"-33.75","151.15","18"
"50.4539","18.522","67"
"33.2386","131.6718","36"
"31.6191","34.7248","32"
"2.249","103.048","5"
"48.2167","22.15","2"
"56.8793","16.6563","132"
"-31.931","115.8949","15"
"47.7556","-117.4146","34"
"33.4319","-111.6428","29"
"31.9964","34.935","94"
"41.0617","28.9544","67"
"45.5028","10.0344","34"
"37.954","-122.0737","27"
"33.4653","-86.8082","270"
"51.7612","19.6074","549"
"37.8908","138.9824","31"
"47.3333","19.0833","2984"
"47.5072","39.0311","8541"
"36.767","-4.7073","145"
"50.4728","3.974","40"
"45.4054","-72.7286","53"
"51.3881","-0.5078","5"
"29.1989","-82.0874","18"
"33.8833","74.9167","97"
"49.1423","2.287","311"
"41.6587","-81.4445","1207"
"-27.6954","-52.0656","31"
"5.8833","-56.3167","13"
"38.6096","-121.4443","18"
"38.2385","38.4695","101757"
"40.7272","-73.7949","67"
"35.8719","14.4411","36"
"37.3522","-121.9583","7"
"53.4833","-2.9","17"
"39.2124","-76.8776","46"
"54.0788","21.3725","235"
"52.3619","38.7431","33000"
"45.4833","22.25","3570"
"51.5005","7.4063","9"
"35.8726","-80.0929","67"
"59.3022","24.6578","15"
"-15.4165","-49.7237","256"
"36.7232","137.0878","9"
"45.2861","-75.8562","26"
"26.7154","-113.5745","4"
